,GameID,Date,Team,Opponent,TeamGoals,OpponentGoals,Result,TeamShots,OpponentShots,TeamShotsonTarget,OpponentShotsonTarget,TeamFouls,OpponentFouls,TeamCorners,OpponentCorners,TeamYellowCards,OpponentYellowCards,TeamRedCards,OpponentRedCards,O2.5,U2.5,TeamWinOdds,DrawOdds,OpponentWinOdds,Venue,TeamELO,OpponentELO,ELODif
0,0,2002-08-31,Santander,Valladolid,0.0,1.0,L,,,,,,,,,,,,,,,1.909,3.25,3.4,Home,1698.56750488,1724.80126953,-26.23376465000001
1,0,2002-08-31,Valladolid,Santander,1.0,0.0,W,,,,,,,,,,,,,,,3.4,3.25,1.909,Away,1724.80126953,1698.56750488,26.23376465000001
2,1,2002-09-01,Osasuna,Villarreal,2.0,2.0,D,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1697.203125,1721.1895752,-23.98645020000004
3,1,2002-09-01,Villarreal,Osasuna,2.0,2.0,D,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1721.1895752,1697.203125,23.98645020000004
4,2,2002-09-01,Rayo Vallecano,Alaves,2.0,2.0,D,,,,,,,,,,,,,,,2.2,3.0,3.0,Home,1760.35302734,1745.09619141,15.256835929999852
5,2,2002-09-01,Alaves,Rayo Vallecano,2.0,2.0,D,,,,,,,,,,,,,,,3.0,3.0,2.2,Away,1745.09619141,1760.35302734,-15.256835929999852
6,3,2002-09-01,Sociedad,Bilbao,4.0,2.0,W,,,,,,,,,,,,,,,2.2,3.0,3.0,Home,1763.93737793,1712.93725586,51.00012206999986
7,3,2002-09-01,Bilbao,Sociedad,2.0,4.0,L,,,,,,,,,,,,,,,3.0,3.0,2.2,Away,1712.93725586,1763.93737793,-51.00012206999986
8,4,2002-09-01,Atletico,Barcelona,2.0,2.0,D,,,,,,,,,,,,,,,6.0,3.4,1.5,Away,1682.23498535,1865.62756348,-183.39257812999995
9,4,2002-09-01,Barcelona,Atletico,2.0,2.0,D,,,,,,,,,,,,,,,1.5,3.4,6.0,Home,1865.62756348,1682.23498535,183.39257812999995
10,5,2002-09-01,Malaga,Recreativo,3.0,2.0,W,,,,,,,,,,,,,,,2.5,3.1,2.5,Away,1785.17102051,1641.39123535,143.77978516000007
11,5,2002-09-01,Recreativo,Malaga,2.0,3.0,L,,,,,,,,,,,,,,,2.5,3.1,2.5,Home,1641.39123535,1785.17102051,-143.77978516000007
12,7,2002-09-01,Celta,Sevilla,1.0,0.0,W,,,,,,,,,,,,,,,2.625,3.1,2.375,Away,1813.44250488,1762.3302002,51.11230467999985
13,7,2002-09-01,Sevilla,Celta,0.0,1.0,L,,,,,,,,,,,,,,,2.375,3.1,2.625,Home,1762.3302002,1813.44250488,-51.11230467999985
14,8,2002-09-01,Valencia,Mallorca,2.0,0.0,W,,,,,,,,,,,,,,,2.25,3.0,2.875,Away,1904.24572754,1740.56567383,163.68005371000004
15,8,2002-09-01,Mallorca,Valencia,0.0,2.0,L,,,,,,,,,,,,,,,2.875,3.0,2.25,Home,1740.56567383,1904.24572754,-163.68005371000004
16,9,2002-09-02,Real Madrid,Espanyol,2.0,0.0,W,,,,,,,,,,,,,,,1.25,4.5,10.0,Home,1901.42138672,1740.09680176,161.32458496000004
17,9,2002-09-02,Espanyol,Real Madrid,0.0,2.0,L,,,,,,,,,,,,,,,10.0,4.5,1.25,Away,1740.09680176,1901.42138672,-161.32458496000004
18,10,2002-09-14,Malaga,Rayo Vallecano,2.0,1.0,W,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1791.26379395,1758.01428223,33.2495117200001
19,10,2002-09-14,Rayo Vallecano,Malaga,1.0,2.0,L,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1758.01428223,1791.26379395,-33.2495117200001
20,12,2002-09-14,Valencia,Recreativo,3.0,0.0,W,,,,,,,,,,,,,,,1.25,4.5,10.0,Home,1912.22912598,1635.29846191,276.9306640699999
21,12,2002-09-14,Recreativo,Valencia,0.0,3.0,L,,,,,,,,,,,,,,,10.0,4.5,1.25,Away,1635.29846191,1912.22912598,-276.9306640699999
22,13,2002-09-14,Bilbao,Barcelona,0.0,2.0,L,,,,,,,,,,,,,,,3.0,3.0,2.2,Home,1705.80505371,1859.44470215,-153.63964843999997
23,13,2002-09-14,Barcelona,Bilbao,2.0,0.0,W,,,,,,,,,,,,,,,2.2,3.0,3.0,Away,1859.44470215,1705.80505371,153.63964843999997
24,14,2002-09-15,Alaves,Santander,0.0,1.0,L,,,,,,,,,,,,,,,1.667,3.25,4.5,Home,1747.43493652,1689.44677734,57.98815918000014
25,14,2002-09-15,Santander,Alaves,1.0,0.0,W,,,,,,,,,,,,,,,4.5,3.25,1.667,Away,1689.44677734,1747.43493652,-57.98815918000014
26,15,2002-09-15,Atletico,Sevilla,1.0,1.0,D,,,,,,,,,,,,,,,1.615,3.25,5.0,Home,1688.41772461,1753.9432373,-65.52551268999991
27,15,2002-09-15,Sevilla,Atletico,1.0,1.0,D,,,,,,,,,,,,,,,5.0,3.25,1.615,Away,1753.9432373,1688.41772461,65.52551268999991
28,16,2002-09-15,Mallorca,Celta,1.0,3.0,L,,,,,,,,,,,,,,,5.0,3.5,1.571,Away,1732.58227539,1821.82946777,-89.24719238000012
29,16,2002-09-15,Celta,Mallorca,3.0,1.0,W,,,,,,,,,,,,,,,1.571,3.5,5.0,Home,1821.82946777,1732.58227539,89.24719238000012
30,17,2002-09-15,Sociedad,Espanyol,3.0,1.0,W,,,,,,,,,,,,,,,3.5,3.2,1.909,Away,1771.06958008,1735.77270508,35.296875
31,17,2002-09-15,Espanyol,Sociedad,1.0,3.0,L,,,,,,,,,,,,,,,1.909,3.2,3.5,Home,1735.77270508,1771.06958008,-35.296875
32,18,2002-09-15,Valladolid,Villarreal,1.0,0.0,W,,,,,,,,,,,,,,,1.909,3.2,3.5,Home,1733.92199707,1718.61474609,15.307250980000164
33,18,2002-09-15,Villarreal,Valladolid,0.0,1.0,L,,,,,,,,,,,,,,,3.5,3.2,1.909,Away,1718.61474609,1733.92199707,-15.307250980000164
34,19,2002-09-21,Espanyol,Barcelona,0.0,2.0,L,,,,,,,,,,,,,,,8.0,3.75,1.364,Away,1736.02416992,1881.24328613,-145.2191162099998
35,19,2002-09-21,Barcelona,Espanyol,2.0,0.0,W,,,,,,,,,,,,,,,1.364,3.75,8.0,Home,1881.24328613,1736.02416992,145.2191162099998
36,21,2002-09-21,Real Madrid,Osasuna,4.0,1.0,W,,,,,,,,,,,,,,,1.2,5.0,11.0,Home,1935.32409668,1706.78344727,228.54064941
37,21,2002-09-21,Osasuna,Real Madrid,1.0,4.0,L,,,,,,,,,,,,,,,11.0,5.0,1.2,Away,1706.78344727,1935.32409668,-228.54064941
38,22,2002-09-22,Villarreal,Alaves,0.0,1.0,L,,,,,,,,,,,,,,,2.1,3.0,3.2,Home,1725.19714355,1750.49291992,-25.295776370000112
39,22,2002-09-22,Alaves,Villarreal,1.0,0.0,W,,,,,,,,,,,,,,,3.2,3.0,2.1,Away,1750.49291992,1725.19714355,25.295776370000112
40,23,2002-09-22,Santander,Rayo Vallecano,1.0,3.0,L,,,,,,,,,,,,,,,3.4,3.25,1.909,Away,1713.30175781,1764.98095703,-51.67919921999987
41,23,2002-09-22,Rayo Vallecano,Santander,3.0,1.0,W,,,,,,,,,,,,,,,1.909,3.25,3.4,Home,1764.98095703,1713.30175781,51.67919921999987
42,24,2002-09-22,Betis,Sociedad,3.0,3.0,D,,,,,,,,,,,,,,,2.75,3.2,2.25,Away,1801.7232666,1795.9375,5.785766599999988
43,24,2002-09-22,Sociedad,Betis,3.0,3.0,D,,,,,,,,,,,,,,,2.25,3.2,2.75,Home,1795.9375,1801.7232666,-5.785766599999988
44,25,2002-09-22,Atletico,Mallorca,4.0,0.0,W,,,,,,,,,,,,,,,2.625,3.1,2.375,Away,1701.03283691,1738.86230469,-37.82946777999996
45,25,2002-09-22,Mallorca,Atletico,0.0,4.0,L,,,,,,,,,,,,,,,2.375,3.1,2.625,Home,1738.86230469,1701.03283691,37.82946777999996
46,26,2002-09-22,Celta,Recreativo,3.0,0.0,W,,,,,,,,,,,,,,,2.2,3.0,3.0,Away,1841.28649902,1644.78466797,196.50183105
47,26,2002-09-22,Recreativo,Celta,0.0,3.0,L,,,,,,,,,,,,,,,3.0,3.0,2.2,Home,1644.78466797,1841.28649902,-196.50183105
48,27,2002-09-22,Valencia,Malaga,2.0,2.0,D,,,,,,,,,,,,,,,2.4,3.0,2.7,Away,1933.65124512,1808.48181152,125.16943360000003
49,27,2002-09-22,Malaga,Valencia,2.0,2.0,D,,,,,,,,,,,,,,,2.7,3.0,2.4,Home,1808.48181152,1933.65124512,-125.16943360000003
50,28,2002-09-22,Bilbao,Sevilla,1.0,1.0,D,,,,,,,,,,,,,,,3.4,3.25,1.909,Away,1710.67114258,1766.44750977,-55.77636718999997
51,28,2002-09-22,Sevilla,Bilbao,1.0,1.0,D,,,,,,,,,,,,,,,1.909,3.25,3.4,Home,1766.44750977,1710.67114258,55.77636718999997
52,30,2002-09-28,Betis,Barcelona,3.0,0.0,W,,,,,,,,,,,,,,,2.75,3.25,2.2,Home,1800.03894043,1892.85388184,-92.81494141000007
53,30,2002-09-28,Barcelona,Betis,0.0,3.0,L,,,,,,,,,,,,,,,2.2,3.25,2.75,Away,1892.85388184,1800.03894043,92.81494141000007
54,31,2002-09-28,Real Madrid,Valladolid,1.0,1.0,D,,,,,,,,,,,,,,,1.667,3.3,4.5,Away,1937.38220215,1744.23291016,193.14929198999997
55,31,2002-09-28,Valladolid,Real Madrid,1.0,1.0,D,,,,,,,,,,,,,,,4.5,3.3,1.667,Home,1744.23291016,1937.38220215,-193.14929198999997
56,32,2002-09-29,Santander,Villarreal,1.0,1.0,D,,,,,,,,,,,,,,,1.833,3.2,3.75,Home,1702.54699707,1712.99182129,-10.444824219999871
57,32,2002-09-29,Villarreal,Santander,1.0,1.0,D,,,,,,,,,,,,,,,3.75,3.2,1.833,Away,1712.99182129,1702.54699707,10.444824219999871
58,33,2002-09-29,Rayo Vallecano,Valencia,0.0,3.0,L,,,,,,,,,,,,,,,8.0,4.5,1.286,Away,1769.08203125,1933.66845703,-164.5864257799999
59,33,2002-09-29,Valencia,Rayo Vallecano,3.0,0.0,W,,,,,,,,,,,,,,,1.286,4.5,8.0,Home,1933.66845703,1769.08203125,164.5864257799999
60,34,2002-09-29,Sociedad,Osasuna,3.0,2.0,W,,,,,,,,,,,,,,,2.625,3.2,2.3,Away,1790.96789551,1699.67993164,91.28796387000013
61,34,2002-09-29,Osasuna,Sociedad,2.0,3.0,L,,,,,,,,,,,,,,,2.3,3.2,2.625,Home,1699.67993164,1790.96789551,-91.28796387000013
62,35,2002-09-29,Atletico,Recreativo,1.0,1.0,D,,,,,,,,,,,,,,,1.364,3.75,8.0,Home,1718.62353516,1633.2635498,85.35998536000011
63,35,2002-09-29,Recreativo,Atletico,1.0,1.0,D,,,,,,,,,,,,,,,8.0,3.75,1.364,Away,1633.2635498,1718.62353516,-85.35998536000011
64,36,2002-09-29,Malaga,Celta,2.0,2.0,D,,,,,,,,,,,,,,,5.0,3.25,1.615,Away,1806.91479492,1846.15368652,-39.23889159999999
65,36,2002-09-29,Celta,Malaga,2.0,2.0,D,,,,,,,,,,,,,,,1.615,3.25,5.0,Home,1846.15368652,1806.91479492,39.23889159999999
66,37,2002-09-29,Bilbao,Mallorca,0.0,2.0,L,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1710.64538574,1714.61767578,-3.9722900399999617
67,37,2002-09-29,Mallorca,Bilbao,2.0,0.0,W,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1714.61767578,1710.64538574,3.9722900399999617
68,38,2002-09-29,Sevilla,Espanyol,0.0,0.0,D,,,,,,,,,,,,,,,3.2,3.0,2.1,Away,1759.81945801,1728.02160645,31.797851560000023
69,38,2002-09-29,Espanyol,Sevilla,0.0,0.0,D,,,,,,,,,,,,,,,2.1,3.0,3.2,Home,1728.02160645,1759.81945801,-31.797851560000023
70,39,2002-10-05,Bilbao,Recreativo,2.0,1.0,W,,,,,,,,,,,,,,,2.625,3.0,2.5,Away,1701.23535156,1640.90966797,60.325683589999926
71,39,2002-10-05,Recreativo,Bilbao,1.0,2.0,L,,,,,,,,,,,,,,,2.5,3.0,2.625,Home,1640.90966797,1701.23535156,-60.325683589999926
72,40,2002-10-06,Rayo Vallecano,Villarreal,2.0,2.0,D,,,,,,,,,,,,,,,1.909,3.2,3.5,Home,1767.33154297,1718.10388184,49.22766113000012
73,40,2002-10-06,Villarreal,Rayo Vallecano,2.0,2.0,D,,,,,,,,,,,,,,,3.5,3.2,1.909,Away,1718.10388184,1767.33154297,-49.22766113000012
74,41,2002-10-06,Valencia,Celta,0.0,1.0,L,,,,,,,,,,,,,,,1.667,3.4,4.333,Home,1945.01831055,1846.85693359,98.1613769600001
75,41,2002-10-06,Celta,Valencia,1.0,0.0,W,,,,,,,,,,,,,,,4.333,3.4,1.667,Away,1846.85693359,1945.01831055,-98.1613769600001
76,42,2002-10-06,Betis,Sevilla,1.0,1.0,D,,,,,,,,,,,,,,,2.25,3.2,2.75,Away,1818.95568848,1764.32519531,54.63049316999991
77,42,2002-10-06,Sevilla,Betis,1.0,1.0,D,,,,,,,,,,,,,,,2.75,3.2,2.25,Home,1764.32519531,1818.95568848,-54.63049316999991
78,43,2002-10-06,Sociedad,Valladolid,2.0,1.0,W,,,,,,,,,,,,,,,1.667,3.3,4.5,Home,1801.81896973,1751.4987793,50.32019042999991
79,43,2002-10-06,Valladolid,Sociedad,1.0,2.0,L,,,,,,,,,,,,,,,4.5,3.3,1.667,Away,1751.4987793,1801.81896973,-50.32019042999991
80,44,2002-10-06,Mallorca,Espanyol,2.0,0.0,W,,,,,,,,,,,,,,,1.909,3.2,3.5,Home,1731.34765625,1730.83581543,0.5118408200000886
81,44,2002-10-06,Espanyol,Mallorca,0.0,2.0,L,,,,,,,,,,,,,,,3.5,3.2,1.909,Away,1730.83581543,1731.34765625,-0.5118408200000886
82,45,2002-10-06,Atletico,Malaga,1.0,3.0,L,,,,,,,,,,,,,,,3.0,3.2,2.1,Away,1718.29748535,1814.95959473,-96.66210937999996
83,45,2002-10-06,Malaga,Atletico,3.0,1.0,W,,,,,,,,,,,,,,,2.1,3.2,3.0,Home,1814.95959473,1718.29748535,96.66210937999996
84,47,2002-10-06,Barcelona,Osasuna,2.0,2.0,D,,,,,,,,,,,,,,,1.286,4.5,8.0,Home,1887.85986328,1696.14880371,191.71105956999983
85,47,2002-10-06,Osasuna,Barcelona,2.0,2.0,D,,,,,,,,,,,,,,,8.0,4.5,1.286,Away,1696.14880371,1887.85986328,-191.71105956999983
86,48,2002-10-06,Real Madrid,Alaves,5.0,2.0,W,,,,,,,,,,,,,,,1.25,4.5,10.0,Home,1934.37133789,1754.1628418,180.20849608999995
87,48,2002-10-06,Alaves,Real Madrid,2.0,5.0,L,,,,,,,,,,,,,,,10.0,4.5,1.25,Away,1754.1628418,1934.37133789,-180.20849608999995
88,49,2002-10-08,Real Madrid,Betis,1.0,1.0,D,,,,,,,,,,,,,,,,,,Away,1939.18005371,1819.16491699,120.0151367200001
89,49,2002-10-08,Betis,Real Madrid,1.0,1.0,D,,,,,,,,,,,,,,,,,,Home,1819.16491699,1939.18005371,-120.0151367200001
90,50,2002-10-19,Atletico,Valencia,1.0,1.0,D,,,,,,,,,,,,,,,2.7,3.0,2.4,Home,1712.25732422,1932.94384766,-220.68652344
91,50,2002-10-19,Valencia,Atletico,1.0,1.0,D,,,,,,,,,,,,,,,2.4,3.0,2.7,Away,1932.94384766,1712.25732422,220.68652344
92,51,2002-10-19,Santander,Real Madrid,2.0,0.0,W,,,,,,,,,,,,,,,4.5,3.25,1.667,Home,1723.90234375,1937.53125,-213.62890625
93,51,2002-10-19,Real Madrid,Santander,0.0,2.0,L,,,,,,,,,,,,,,,1.667,3.25,4.5,Away,1937.53125,1723.90234375,213.62890625
94,53,2002-10-20,Barcelona,Valladolid,1.0,2.0,L,,,,,,,,,,,,,,,1.909,3.4,3.25,Away,1881.6295166,1746.20837402,135.42114257999992
95,53,2002-10-20,Valladolid,Barcelona,2.0,1.0,W,,,,,,,,,,,,,,,3.25,3.4,1.909,Home,1746.20837402,1881.6295166,-135.42114257999992
96,54,2002-10-20,Osasuna,Sevilla,2.0,1.0,W,,,,,,,,,,,,,,,2.1,3.2,3.0,Home,1702.37915039,1764.11608887,-61.73693848000016
97,54,2002-10-20,Sevilla,Osasuna,1.0,2.0,L,,,,,,,,,,,,,,,3.0,3.2,2.1,Away,1764.11608887,1702.37915039,61.73693848000016
98,55,2002-10-20,Espanyol,Recreativo,2.0,0.0,W,,,,,,,,,,,,,,,1.667,3.3,4.5,Home,1721.59777832,1632.98376465,88.61401367000008
99,55,2002-10-20,Recreativo,Espanyol,0.0,2.0,L,,,,,,,,,,,,,,,4.5,3.3,1.667,Away,1632.98376465,1721.59777832,-88.61401367000008
100,56,2002-10-20,Betis,Mallorca,0.0,1.0,L,,,,,,,,,,,,,,,1.667,3.3,4.5,Home,1820.8137207,1740.58569336,80.22802733999993
101,56,2002-10-20,Mallorca,Betis,1.0,0.0,W,,,,,,,,,,,,,,,4.5,3.3,1.667,Away,1740.58569336,1820.8137207,-80.22802733999993
102,57,2002-10-20,Malaga,Bilbao,1.0,1.0,D,,,,,,,,,,,,,,,2.625,3.2,2.3,Away,1820.99987793,1709.16125488,111.83862305000002
103,57,2002-10-20,Bilbao,Malaga,1.0,1.0,D,,,,,,,,,,,,,,,2.3,3.2,2.625,Home,1709.16125488,1820.99987793,-111.83862305000002
104,58,2002-10-20,Alaves,Sociedad,2.0,2.0,D,,,,,,,,,,,,,,,2.5,3.1,2.5,Home,1749.35412598,1807.10925293,-57.755126949999976
105,58,2002-10-20,Sociedad,Alaves,2.0,2.0,D,,,,,,,,,,,,,,,2.5,3.1,2.5,Away,1807.10925293,1749.35412598,57.755126949999976
106,59,2002-10-20,Rayo Vallecano,Celta,1.0,0.0,W,,,,,,,,,,,,,,,6.5,3.6,1.444,Away,1764.23779297,1858.93139648,-94.69360351
107,59,2002-10-20,Celta,Rayo Vallecano,0.0,1.0,L,,,,,,,,,,,,,,,1.444,3.6,6.5,Home,1858.93139648,1764.23779297,94.69360351
108,60,2002-10-26,Alaves,Barcelona,1.0,6.0,L,,,,,,,,,,,,,,,7.0,3.75,1.4,Away,1742.48339844,1866.4519043,-123.96850586000004
109,60,2002-10-26,Barcelona,Alaves,6.0,1.0,W,,,,,,,,,,,,,,,1.4,3.75,7.0,Home,1866.4519043,1742.48339844,123.96850586000004
110,61,2002-10-26,Atletico,Celta,0.0,0.0,D,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1709.87438965,1840.41809082,-130.54370117000008
111,61,2002-10-26,Celta,Atletico,0.0,0.0,D,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1840.41809082,1709.87438965,130.54370117000008
112,62,2002-10-26,Real Madrid,Villarreal,1.0,1.0,D,,,,,,,,,,,,,,,1.25,4.5,10.0,Home,1906.89294434,1728.33276367,178.5601806699999
113,62,2002-10-26,Villarreal,Real Madrid,1.0,1.0,D,,,,,,,,,,,,,,,10.0,4.5,1.25,Away,1728.33276367,1906.89294434,-178.5601806699999
114,63,2002-10-26,Betis,Recreativo,1.0,1.0,D,,,,,,,,,,,,,,,2.0,3.2,3.2,Away,1802.30517578,1619.98120117,182.32397460999985
115,63,2002-10-26,Recreativo,Betis,1.0,1.0,D,,,,,,,,,,,,,,,3.2,3.2,2.0,Home,1619.98120117,1802.30517578,-182.32397460999985
116,64,2002-10-26,Bilbao,Valencia,1.0,5.0,L,,,,,,,,,,,,,,,7.0,3.75,1.4,Away,1703.83972168,1918.34094238,-214.5012207
117,64,2002-10-26,Valencia,Bilbao,5.0,1.0,W,,,,,,,,,,,,,,,1.4,3.75,7.0,Home,1918.34094238,1703.83972168,214.5012207
118,66,2002-10-27,Santander,Sociedad,1.0,2.0,L,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1733.72583008,1800.73754883,-67.01171875
119,66,2002-10-27,Sociedad,Santander,2.0,1.0,W,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1800.73754883,1733.72583008,67.01171875
120,67,2002-10-27,Espanyol,Malaga,4.0,3.0,W,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1721.35803223,1813.07897949,-91.72094726
121,67,2002-10-27,Malaga,Espanyol,3.0,4.0,L,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1813.07897949,1721.35803223,91.72094726
122,68,2002-10-27,Mallorca,Osasuna,2.0,0.0,W,,,,,,,,,,,,,,,1.8,3.1,4.0,Home,1745.85180664,1703.72460938,42.12719726
123,68,2002-10-27,Osasuna,Mallorca,0.0,2.0,L,,,,,,,,,,,,,,,4.0,3.1,1.8,Away,1703.72460938,1745.85180664,-42.12719726
124,69,2002-10-27,Valladolid,Sevilla,1.0,2.0,L,,,,,,,,,,,,,,,3.0,3.2,2.1,Away,1749.34716797,1749.52832031,-0.1811523399999259
125,69,2002-10-27,Sevilla,Valladolid,2.0,1.0,W,,,,,,,,,,,,,,,2.1,3.2,3.0,Home,1749.52832031,1749.34716797,0.1811523399999259
126,70,2002-11-02,Rayo Vallecano,Atletico,0.0,2.0,L,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1764.19250488,1717.73730469,46.45520018999992
127,70,2002-11-02,Atletico,Rayo Vallecano,2.0,0.0,W,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1717.73730469,1764.19250488,-46.45520018999992
128,72,2002-11-02,Valladolid,Mallorca,1.0,3.0,L,,,,,,,,,,,,,,,2.1,3.2,3.0,Home,1745.61938477,1756.32080078,-10.701416010000004
129,72,2002-11-02,Mallorca,Valladolid,3.0,1.0,W,,,,,,,,,,,,,,,3.0,3.2,2.1,Away,1756.32080078,1745.61938477,10.701416010000004
130,73,2002-11-03,Barcelona,Santander,1.0,1.0,D,,,,,,,,,,,,,,,2.1,3.2,3.0,Away,1882.94934082,1731.6809082,151.2684326200001
131,73,2002-11-03,Santander,Barcelona,1.0,1.0,D,,,,,,,,,,,,,,,3.0,3.2,2.1,Home,1731.6809082,1882.94934082,-151.2684326200001
132,74,2002-11-03,Recreativo,Osasuna,1.0,0.0,W,,,,,,,,,,,,,,,4.333,3.2,1.727,Away,1625.94506836,1698.73266602,-72.78759765999985
133,74,2002-11-03,Osasuna,Recreativo,0.0,1.0,L,,,,,,,,,,,,,,,1.727,3.2,4.333,Home,1698.73266602,1625.94506836,72.78759765999985
134,75,2002-11-03,Villarreal,Sociedad,0.0,1.0,L,,,,,,,,,,,,,,,2.5,3.1,2.5,Home,1737.1418457,1808.25952148,-71.11767578000013
135,75,2002-11-03,Sociedad,Villarreal,1.0,0.0,W,,,,,,,,,,,,,,,2.5,3.1,2.5,Away,1808.25952148,1737.1418457,71.11767578000013
136,76,2002-11-03,Malaga,Betis,0.0,3.0,L,,,,,,,,,,,,,,,4.0,3.1,1.8,Away,1803.03967285,1806.22314453,-3.1834716799999114
137,76,2002-11-03,Betis,Malaga,3.0,0.0,W,,,,,,,,,,,,,,,1.8,3.1,4.0,Home,1806.22314453,1803.03967285,3.1834716799999114
138,77,2002-11-03,Celta,Bilbao,1.0,2.0,L,,,,,,,,,,,,,,,2.5,3.1,2.5,Away,1840.03381348,1701.92980957,138.10400390999985
139,77,2002-11-03,Bilbao,Celta,2.0,1.0,W,,,,,,,,,,,,,,,2.5,3.1,2.5,Home,1701.92980957,1840.03381348,-138.10400390999985
140,78,2002-11-03,Sevilla,Alaves,0.0,1.0,L,,,,,,,,,,,,,,,3.4,3.0,2.0,Away,1758.73327637,1731.29443359,27.438842780000183
141,78,2002-11-03,Alaves,Sevilla,1.0,0.0,W,,,,,,,,,,,,,,,2.0,3.0,3.4,Home,1731.29443359,1758.73327637,-27.438842780000183
142,79,2002-11-03,Espanyol,Valencia,0.0,1.0,L,,,,,,,,,,,,,,,3.0,3.0,2.2,Home,1736.05969238,1935.98547363,-199.92578125
143,79,2002-11-03,Valencia,Espanyol,1.0,0.0,W,,,,,,,,,,,,,,,2.2,3.0,3.0,Away,1935.98547363,1736.05969238,199.92578125
144,80,2002-11-09,Barcelona,Villarreal,1.0,0.0,W,,,,,,,,,,,,,,,1.36,3.75,8.0,Home,1880.57226562,1729.51159668,151.06066894000014
145,80,2002-11-09,Villarreal,Barcelona,0.0,1.0,L,,,,,,,,,,,,,,,8.0,3.75,1.36,Away,1729.51159668,1880.57226562,-151.06066894000014
146,81,2002-11-09,Malaga,Osasuna,1.0,0.0,W,,,,,,,,,,,,,,,1.57,3.5,5.0,Home,1792.06591797,1686.92871094,105.13720703000013
147,81,2002-11-09,Osasuna,Malaga,0.0,1.0,L,,,,,,,,,,,,,,,5.0,3.5,1.57,Away,1686.92871094,1792.06591797,-105.13720703000013
148,83,2002-11-09,Betis,Valencia,1.0,1.0,D,,,,,,,,,,,,,,,4.5,3.3,1.66,Away,1817.19702148,1940.77563477,-123.5786132899998
149,83,2002-11-09,Valencia,Betis,1.0,1.0,D,,,,,,,,,,,,,,,1.66,3.3,4.5,Home,1940.77563477,1817.19702148,123.5786132899998
150,84,2002-11-09,Real Madrid,Rayo Vallecano,3.0,2.0,W,,,,,,,,,,,,,,,1.8,3.3,3.75,Away,1891.44897461,1753.70373535,137.74523926000006
151,84,2002-11-09,Rayo Vallecano,Real Madrid,2.0,3.0,L,,,,,,,,,,,,,,,3.75,3.3,1.8,Home,1753.70373535,1891.44897461,-137.74523926000006
152,85,2002-11-10,Santander,Sevilla,0.0,1.0,L,,,,,,,,,,,,,,,3.0,3.2,2.1,Away,1734.0579834,1751.6920166,-17.634033199999976
153,85,2002-11-10,Sevilla,Santander,1.0,0.0,W,,,,,,,,,,,,,,,2.1,3.2,3.0,Home,1751.6920166,1734.0579834,17.634033199999976
154,86,2002-11-10,Valladolid,Recreativo,3.0,1.0,W,,,,,,,,,,,,,,,2.62,3.2,2.3,Away,1732.29260254,1637.74902344,94.5435791
155,86,2002-11-10,Recreativo,Valladolid,1.0,3.0,L,,,,,,,,,,,,,,,2.3,3.2,2.62,Home,1637.74902344,1732.29260254,-94.5435791
156,87,2002-11-10,Celta,Espanyol,1.0,0.0,W,,,,,,,,,,,,,,,1.57,3.5,5.0,Home,1830.33740234,1731.26953125,99.06787108999993
157,87,2002-11-10,Espanyol,Celta,0.0,1.0,L,,,,,,,,,,,,,,,5.0,3.5,1.57,Away,1731.26953125,1830.33740234,-99.06787108999993
158,88,2002-11-10,Atletico,Bilbao,3.0,3.0,D,,,,,,,,,,,,,,,1.72,3.2,4.33,Home,1728.22619629,1711.62609863,16.600097660000074
159,88,2002-11-10,Bilbao,Atletico,3.0,3.0,D,,,,,,,,,,,,,,,4.33,3.2,1.72,Away,1711.62609863,1728.22619629,-16.600097660000074
160,89,2002-11-10,Alaves,Mallorca,1.0,3.0,L,,,,,,,,,,,,,,,4.5,3.3,1.66,Away,1738.33569336,1769.64770508,-31.312011719999877
161,89,2002-11-10,Mallorca,Alaves,3.0,1.0,W,,,,,,,,,,,,,,,1.66,3.3,4.5,Home,1769.64770508,1738.33569336,31.312011719999877
162,91,2002-11-16,Sevilla,Villarreal,0.0,1.0,L,,,,,,,,,,,,,2.0,1.72,3.2,3.2,2.0,Away,1758.84533691,1727.50891113,31.336425780000127
163,91,2002-11-16,Villarreal,Sevilla,1.0,0.0,W,,,,,,,,,,,,,2.0,1.72,2.0,3.2,3.2,Home,1727.50891113,1758.84533691,-31.336425780000127
164,92,2002-11-17,Alaves,Recreativo,3.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.667,3.3,4.5,Home,1719.88220215,1628.46813965,91.4140625
