,GameID,Date,Team,Opponent,TeamGoals,OpponentGoals,Result,TeamShots,OpponentShots,TeamShotsonTarget,OpponentShotsonTarget,TeamFouls,OpponentFouls,TeamCorners,OpponentCorners,TeamYellowCards,OpponentYellowCards,TeamRedCards,OpponentRedCards,O2.5,U2.5,TeamWinOdds,DrawOdds,OpponentWinOdds,Venue,TeamELO,OpponentELO,ELODif
0,0,2003-08-30,Reggina,Sampdoria,2.0,2.0,D,,,,,,,,,,,,,1.83,1.83,2.25,3.0,3.1,Home,1662.2064209,1598.15637207,64.05004882999992
1,0,2003-08-30,Sampdoria,Reggina,2.0,2.0,D,,,,,,,,,,,,,1.83,1.83,3.1,3.0,2.25,Away,1598.15637207,1662.2064209,-64.05004882999992
2,1,2003-08-31,Bologna,Parma,2.0,2.0,D,,,,,,,,,,,,,1.9,1.8,2.3,3.0,3.0,Home,1655.84936523,1766.44152832,-110.59216308999999
3,1,2003-08-31,Parma,Bologna,2.0,2.0,D,,,,,,,,,,,,,1.9,1.8,3.0,3.0,2.3,Away,1766.44152832,1655.84936523,110.59216308999999
4,2,2003-08-31,Brescia,Chievo,1.0,1.0,D,,,,,,,,,,,,,2.0,1.72,2.375,3.0,2.875,Home,1698.54309082,1718.01989746,-19.47680663999995
5,2,2003-08-31,Chievo,Brescia,1.0,1.0,D,,,,,,,,,,,,,2.0,1.72,2.875,3.0,2.375,Away,1718.01989746,1698.54309082,19.47680663999995
6,3,2003-08-31,Inter,Modena,2.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.25,5.0,10.0,Home,1830.78466797,1615.56799316,215.2166748100001
7,3,2003-08-31,Modena,Inter,0.0,2.0,L,,,,,,,,,,,,,1.8,1.9,10.0,5.0,1.25,Away,1615.56799316,1830.78466797,-215.2166748100001
8,4,2003-08-31,Juventus,Empoli,5.0,1.0,W,,,,,,,,,,,,,1.72,2.0,1.222,5.0,13.0,Home,1895.21813965,1626.70056152,268.51757812999995
9,4,2003-08-31,Empoli,Juventus,1.0,5.0,L,,,,,,,,,,,,,1.72,2.0,13.0,5.0,1.222,Away,1626.70056152,1895.21813965,-268.51757812999995
10,5,2003-08-31,Lazio,Lecce,4.0,1.0,W,,,,,,,,,,,,,1.8,1.9,1.333,4.0,10.0,Home,1828.28771973,1599.79650879,228.49121093999997
11,5,2003-08-31,Lecce,Lazio,1.0,4.0,L,,,,,,,,,,,,,1.8,1.9,10.0,4.0,1.333,Away,1599.79650879,1828.28771973,-228.49121093999997
12,6,2003-08-31,Perugia,Siena,2.0,2.0,D,,,,,,,,,,,,,1.9,1.8,1.667,3.2,5.5,Home,1670.48083496,1602.18945312,68.29138183999999
13,6,2003-08-31,Siena,Perugia,2.0,2.0,D,,,,,,,,,,,,,1.9,1.8,5.5,3.2,1.667,Away,1602.18945312,1670.48083496,-68.29138183999999
14,7,2003-08-31,Roma,Udinese,2.0,1.0,W,,,,,,,,,,,,,1.9,1.8,2.5,3.2,2.6,Away,1790.21008301,1717.19836426,73.01171875
15,7,2003-08-31,Udinese,Roma,1.0,2.0,L,,,,,,,,,,,,,1.9,1.8,2.6,3.2,2.5,Home,1717.19836426,1790.21008301,-73.01171875
16,8,2003-09-01,Milan,Ancona,2.0,0.0,W,,,,,,,,,,,,,1.83,1.83,1.727,3.1,5.0,Away,1819.90393066,1551.63598633,268.2679443300001
17,8,2003-09-01,Ancona,Milan,0.0,2.0,L,,,,,,,,,,,,,1.83,1.83,5.0,3.1,1.727,Home,1551.63598633,1819.90393066,-268.2679443300001
18,9,2003-09-13,Bologna,Milan,1.0,2.0,L,,,,,,,,,,,,,1.8,1.9,8.5,4.33,1.33,Away,1656.21923828,1825.51416016,-169.29492188000017
19,9,2003-09-13,Milan,Bologna,2.0,1.0,W,,,,,,,,,,,,,1.8,1.9,1.33,4.33,8.5,Home,1825.51416016,1656.21923828,169.29492188000017
20,10,2003-09-13,Lazio,Sampdoria,2.0,1.0,W,,,,,,,,,,,,,2.0,1.72,2.25,3.0,3.1,Away,1831.50244141,1602.51086426,228.99157715
21,10,2003-09-13,Sampdoria,Lazio,1.0,2.0,L,,,,,,,,,,,,,2.0,1.72,3.1,3.0,2.25,Home,1602.51086426,1831.50244141,-228.99157715
22,11,2003-09-14,Parma,Perugia,3.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.66,3.4,5.0,Home,1766.07165527,1666.03552246,100.03613281000003
23,11,2003-09-14,Perugia,Parma,0.0,3.0,L,,,,,,,,,,,,,1.8,1.9,5.0,3.4,1.66,Away,1666.03552246,1766.07165527,-100.03613281000003
24,12,2003-09-14,Lecce,Ancona,3.0,1.0,W,,,,,,,,,,,,,2.0,1.72,1.8,3.2,4.33,Home,1596.58178711,1546.02587891,50.555908199999976
25,12,2003-09-14,Ancona,Lecce,1.0,3.0,L,,,,,,,,,,,,,2.0,1.72,4.33,3.2,1.8,Away,1546.02587891,1596.58178711,-50.555908199999976
26,13,2003-09-14,Udinese,Modena,1.0,0.0,W,,,,,,,,,,,,,2.1,1.66,2.75,3.1,2.4,Away,1708.53015137,1612.78173828,95.74841309000021
27,13,2003-09-14,Modena,Udinese,0.0,1.0,L,,,,,,,,,,,,,2.1,1.66,2.4,3.1,2.75,Home,1612.78173828,1708.53015137,-95.74841309000021
28,14,2003-09-14,Chievo,Juventus,1.0,2.0,L,,,,,,,,,,,,,1.83,1.83,4.0,3.25,1.83,Home,1720.23510742,1898.16381836,-177.92871093999997
29,14,2003-09-14,Juventus,Chievo,2.0,1.0,W,,,,,,,,,,,,,1.83,1.83,1.83,3.25,4.0,Away,1898.16381836,1720.23510742,177.92871093999997
30,15,2003-09-14,Brescia,Roma,0.0,5.0,L,,,,,,,,,,,,,1.8,1.9,8.5,3.75,1.4,Away,1696.32800293,1798.8782959,-102.5502929700001
31,15,2003-09-14,Roma,Brescia,5.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.4,3.75,8.5,Home,1798.8782959,1696.32800293,102.5502929700001
32,16,2003-09-14,Empoli,Reggina,1.0,1.0,D,,,,,,,,,,,,,2.0,1.72,2.0,3.0,3.75,Home,1623.75488281,1657.85192871,-34.09704590000001
33,16,2003-09-14,Reggina,Empoli,1.0,1.0,D,,,,,,,,,,,,,2.0,1.72,3.75,3.0,2.0,Away,1657.85192871,1623.75488281,34.09704590000001
34,17,2003-09-14,Inter,Siena,1.0,0.0,W,,,,,,,,,,,,,1.83,1.83,1.8,3.2,4.33,Away,1833.57092285,1606.63476562,226.93615722999994
35,17,2003-09-14,Siena,Inter,0.0,1.0,L,,,,,,,,,,,,,1.83,1.83,4.33,3.2,1.8,Home,1606.63476562,1833.57092285,-226.93615722999994
36,18,2003-09-20,Modena,Ancona,1.0,1.0,D,,,,,,,,,,,,,2.0,1.72,3.2,3.0,2.2,Away,1617.5234375,1552.04968262,65.47375487999989
37,18,2003-09-20,Ancona,Modena,1.0,1.0,D,,,,,,,,,,,,,2.0,1.72,2.2,3.0,3.2,Home,1552.04968262,1617.5234375,-65.47375487999989
38,19,2003-09-20,Empoli,Siena,0.0,4.0,L,,,,,,,,,,,,,2.0,1.72,3.5,3.0,2.1,Away,1634.77282715,1614.56274414,20.210083010000062
39,19,2003-09-20,Siena,Empoli,4.0,0.0,W,,,,,,,,,,,,,2.0,1.72,2.1,3.0,3.5,Home,1614.56274414,1634.77282715,-20.210083010000062
40,20,2003-09-21,Udinese,Bologna,0.0,2.0,L,,,,,,,,,,,,,2.0,1.72,3.5,3.0,2.1,Away,1729.11694336,1666.26916504,62.84777832000009
41,20,2003-09-21,Bologna,Udinese,2.0,0.0,W,,,,,,,,,,,,,2.0,1.72,2.1,3.0,3.5,Home,1666.26916504,1729.11694336,-62.84777832000009
42,21,2003-09-21,Reggina,Brescia,4.0,4.0,D,,,,,,,,,,,,,1.9,1.8,4.0,3.1,1.9,Away,1672.16235352,1700.90917969,-28.746826170000077
43,21,2003-09-21,Brescia,Reggina,4.0,4.0,D,,,,,,,,,,,,,1.9,1.8,1.9,3.1,4.0,Home,1700.90917969,1672.16235352,28.746826170000077
44,22,2003-09-21,Inter,Sampdoria,0.0,0.0,D,,,,,,,,,,,,,1.8,1.9,1.4,4.0,7.5,Home,1871.0135498,1610.53466797,260.47888182999986
45,22,2003-09-21,Sampdoria,Inter,0.0,0.0,D,,,,,,,,,,,,,1.8,1.9,7.5,4.0,1.4,Away,1610.53466797,1871.0135498,-260.47888182999986
46,23,2003-09-21,Roma,Juventus,2.0,2.0,D,,,,,,,,,,,,,1.9,1.8,4.0,3.1,1.9,Away,1819.62548828,1918.37194824,-98.74645996000004
47,23,2003-09-21,Juventus,Roma,2.0,2.0,D,,,,,,,,,,,,,1.9,1.8,1.9,3.1,4.0,Home,1918.37194824,1819.62548828,98.74645996000004
48,24,2003-09-21,Parma,Lazio,3.0,2.0,W,,,,,,,,,,,,,1.8,1.9,5.0,3.1,1.72,Away,1784.94104004,1860.19848633,-75.25744628999996
49,24,2003-09-21,Lazio,Parma,2.0,3.0,L,,,,,,,,,,,,,1.8,1.9,1.72,3.1,5.0,Home,1860.19848633,1784.94104004,75.25744628999996
50,25,2003-09-21,Chievo,Lecce,2.0,1.0,W,,,,,,,,,,,,,1.9,1.8,2.87,3.0,2.37,Away,1727.19824219,1615.88635254,111.31188965000001
51,25,2003-09-21,Lecce,Chievo,1.0,2.0,L,,,,,,,,,,,,,1.9,1.8,2.37,3.0,2.87,Home,1615.88635254,1727.19824219,-111.31188965000001
52,26,2003-09-21,Milan,Perugia,1.0,1.0,D,,,,,,,,,,,,,1.9,1.8,1.9,3.1,4.0,Away,1845.53686523,1672.49462891,173.04223632000003
53,26,2003-09-21,Perugia,Milan,1.0,1.0,D,,,,,,,,,,,,,1.9,1.8,4.0,3.1,1.9,Home,1672.49462891,1845.53686523,-173.04223632000003
54,27,2003-09-27,Juventus,Reggina,2.0,0.0,W,,,,,,,,,,,,,1.83,1.83,1.72,3.2,4.5,Away,1914.83007812,1677.12231445,237.70776367000008
55,27,2003-09-27,Reggina,Juventus,0.0,2.0,L,,,,,,,,,,,,,1.83,1.83,4.5,3.2,1.72,Home,1677.12231445,1914.83007812,-237.70776367000008
56,28,2003-09-27,Udinese,Inter,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,3.25,3.0,2.1,Home,1722.73840332,1864.8269043,-142.08850097999994
57,28,2003-09-27,Inter,Udinese,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,2.1,3.0,3.25,Away,1864.8269043,1722.73840332,142.08850097999994
58,29,2003-09-28,Roma,Ancona,3.0,0.0,W,,,,,,,,,,,,,1.66,2.1,1.16,5.5,13.0,Home,1826.48950195,1552.75878906,273.73071288999995
59,29,2003-09-28,Ancona,Roma,0.0,3.0,L,,,,,,,,,,,,,1.66,2.1,13.0,5.5,1.16,Away,1552.75878906,1826.48950195,-273.73071288999995
60,30,2003-09-28,Parma,Siena,1.0,1.0,D,,,,,,,,,,,,,1.8,1.9,1.5,3.4,6.5,Home,1798.29455566,1628.78894043,169.5056152300001
61,30,2003-09-28,Siena,Parma,1.0,1.0,D,,,,,,,,,,,,,1.8,1.9,6.5,3.4,1.5,Away,1628.78894043,1798.29455566,-169.5056152300001
62,31,2003-09-28,Modena,Bologna,2.0,0.0,W,,,,,,,,,,,,,1.9,1.8,2.4,2.9,2.8,Home,1619.87451172,1677.97045898,-58.09594726
63,31,2003-09-28,Bologna,Modena,0.0,2.0,L,,,,,,,,,,,,,1.9,1.8,2.8,2.9,2.4,Away,1677.97045898,1619.87451172,58.09594726
64,32,2003-09-28,Sampdoria,Brescia,2.0,1.0,W,,,,,,,,,,,,,1.9,1.8,1.8,3.0,4.33,Home,1619.78137207,1699.00939941,-79.22802733999993
65,32,2003-09-28,Brescia,Sampdoria,1.0,2.0,L,,,,,,,,,,,,,1.9,1.8,4.33,3.0,1.8,Away,1699.00939941,1619.78137207,79.22802733999993
66,33,2003-09-28,Empoli,Lazio,2.0,2.0,D,,,,,,,,,,,,,1.8,1.9,4.5,3.2,1.72,Home,1623.60681152,1849.51245117,-225.90563965
67,33,2003-09-28,Lazio,Empoli,2.0,2.0,D,,,,,,,,,,,,,1.8,1.9,1.72,3.2,4.5,Away,1849.51245117,1623.60681152,225.90563965
68,34,2003-09-28,Chievo,Perugia,4.0,1.0,W,,,,,,,,,,,,,1.8,1.9,1.8,3.0,4.33,Home,1736.27978516,1678.72766113,57.552124030000186
69,34,2003-09-28,Perugia,Chievo,1.0,4.0,L,,,,,,,,,,,,,1.8,1.9,4.33,3.0,1.8,Away,1678.72766113,1736.27978516,-57.552124030000186
70,35,2003-09-28,Milan,Lecce,3.0,0.0,W,,,,,,,,,,,,,1.72,2.0,1.22,5.0,10.0,Home,1844.86999512,1609.8651123,235.00488282000015
71,35,2003-09-28,Lecce,Milan,0.0,3.0,L,,,,,,,,,,,,,1.72,2.0,10.0,5.0,1.22,Away,1609.8651123,1844.86999512,-235.00488282000015
72,36,2003-10-05,Lecce,Brescia,1.0,4.0,L,,,,,,,,,,,,,1.9,1.8,2.1,3.0,3.25,Home,1607.93334961,1692.57348633,-84.64013671999987
73,36,2003-10-05,Brescia,Lecce,4.0,1.0,W,,,,,,,,,,,,,1.9,1.8,3.25,3.0,2.1,Away,1692.57348633,1607.93334961,84.64013671999987
74,37,2003-10-05,Siena,Roma,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,4.33,3.0,1.8,Home,1636.47924805,1830.2869873,-193.80773924999994
75,37,2003-10-05,Roma,Siena,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,1.8,3.0,4.33,Away,1830.2869873,1636.47924805,193.80773924999994
76,38,2003-10-05,Reggina,Perugia,0.0,0.0,D,,,,,,,,,,,,,1.9,1.8,4.0,2.9,1.9,Away,1672.24853516,1672.33203125,-0.08349608999992597
77,38,2003-10-05,Perugia,Reggina,0.0,0.0,D,,,,,,,,,,,,,1.9,1.8,1.9,2.9,4.0,Home,1672.33203125,1672.24853516,0.08349608999992597
78,39,2003-10-05,Parma,Sampdoria,1.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.61,3.2,5.5,Home,1793.22021484,1628.83325195,164.38696288999995
79,39,2003-10-05,Sampdoria,Parma,0.0,1.0,L,,,,,,,,,,,,,1.8,1.9,5.5,3.2,1.61,Away,1628.83325195,1793.22021484,-164.38696288999995
80,40,2003-10-05,Lazio,Chievo,1.0,0.0,W,,,,,,,,,,,,,1.72,2.0,1.61,3.2,5.5,Home,1840.33703613,1745.29125977,95.04577635999999
81,40,2003-10-05,Chievo,Lazio,0.0,1.0,L,,,,,,,,,,,,,1.72,2.0,5.5,3.2,1.61,Away,1745.29125977,1840.33703613,-95.04577635999999
82,41,2003-10-05,Empoli,Modena,0.0,3.0,L,,,,,,,,,,,,,2.0,1.72,2.1,3.0,3.25,Home,1628.5670166,1631.39855957,-2.8315429700001005
83,41,2003-10-05,Modena,Empoli,3.0,0.0,W,,,,,,,,,,,,,2.0,1.72,3.25,3.0,2.1,Away,1631.39855957,1628.5670166,2.8315429700001005
84,42,2003-10-05,Inter,Milan,1.0,3.0,L,,,,,,,,,,,,,1.9,1.8,2.62,2.8,2.62,Home,1866.99951172,1851.55895996,15.440551760000062
85,42,2003-10-05,Milan,Inter,3.0,1.0,W,,,,,,,,,,,,,1.9,1.8,2.62,2.8,2.62,Away,1851.55895996,1866.99951172,-15.440551760000062
86,43,2003-10-05,Juventus,Bologna,2.0,1.0,W,,,,,,,,,,,,,1.72,2.0,1.3,4.33,9.0,Home,1928.63574219,1669.06237793,259.57336426000006
87,43,2003-10-05,Bologna,Juventus,1.0,2.0,L,,,,,,,,,,,,,1.72,2.0,9.0,4.33,1.3,Away,1669.06237793,1928.63574219,-259.57336426000006
88,44,2003-10-05,Udinese,Ancona,3.0,0.0,W,,,,,,,,,,,,,2.0,1.72,2.25,3.0,3.0,Away,1725.50720215,1551.57727051,173.92993163999995
89,44,2003-10-05,Ancona,Udinese,0.0,3.0,L,,,,,,,,,,,,,2.0,1.72,3.0,3.0,2.25,Home,1551.57727051,1725.50720215,-173.92993163999995
90,45,2003-10-18,Juventus,Ancona,3.0,2.0,W,,,,,,,,,,,,,1.72,2.0,1.44,3.6,7.0,Away,1924.98901367,1536.11169434,388.8773193300001
91,45,2003-10-18,Ancona,Juventus,2.0,3.0,L,,,,,,,,,,,,,1.72,2.0,7.0,3.6,1.44,Home,1536.11169434,1924.98901367,-388.8773193300001
92,46,2003-10-18,Inter,Brescia,2.0,2.0,D,,,,,,,,,,,,,1.83,1.83,2.1,3.0,3.25,Away,1846.38146973,1701.73364258,144.64782715
93,46,2003-10-18,Brescia,Inter,2.0,2.0,D,,,,,,,,,,,,,1.83,1.83,3.25,3.0,2.1,Home,1701.73364258,1846.38146973,-144.64782715
94,47,2003-10-19,Empoli,Udinese,0.0,2.0,L,,,,,,,,,,,,,1.8,1.9,6.0,3.5,1.5,Away,1605.38122559,1712.49206543,-107.11083983999993
95,47,2003-10-19,Udinese,Empoli,2.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.5,3.5,6.0,Home,1712.49206543,1605.38122559,107.11083983999993
96,48,2003-10-19,Parma,Roma,0.0,2.0,L,,,,,,,,,,,,,1.72,2.0,5.0,3.2,1.66,Away,1792.14831543,1822.31970215,-30.1713867200001
97,48,2003-10-19,Roma,Parma,2.0,0.0,W,,,,,,,,,,,,,1.72,2.0,1.66,3.2,5.0,Home,1822.31970215,1792.14831543,30.1713867200001
98,49,2003-10-19,Siena,Reggina,1.0,2.0,L,,,,,,,,,,,,,1.9,1.8,3.25,3.0,2.1,Away,1634.07397461,1669.72460938,-35.6506347699999
99,49,2003-10-19,Reggina,Siena,2.0,1.0,W,,,,,,,,,,,,,1.9,1.8,2.1,3.0,3.25,Home,1669.72460938,1634.07397461,35.6506347699999
100,50,2003-10-19,Lecce,Modena,0.0,2.0,L,,,,,,,,,,,,,1.9,1.8,4.33,3.0,1.8,Away,1588.4041748,1644.21508789,-55.810913089999985
101,50,2003-10-19,Modena,Lecce,2.0,0.0,W,,,,,,,,,,,,,1.9,1.8,1.8,3.0,4.33,Home,1644.21508789,1588.4041748,55.810913089999985
102,51,2003-10-19,Lazio,Milan,0.0,1.0,L,,,,,,,,,,,,,1.83,1.83,4.2,3.0,1.83,Away,1838.74853516,1861.80786133,-23.05932616999985
103,51,2003-10-19,Milan,Lazio,1.0,0.0,W,,,,,,,,,,,,,1.83,1.83,1.83,3.0,4.2,Home,1861.80786133,1838.74853516,23.05932616999985
104,52,2003-10-19,Sampdoria,Chievo,1.0,1.0,D,,,,,,,,,,,,,1.8,1.9,3.75,3.25,1.83,Away,1621.0222168,1736.51062012,-115.48840332000009
105,52,2003-10-19,Chievo,Sampdoria,1.0,1.0,D,,,,,,,,,,,,,1.8,1.9,1.83,3.25,3.75,Home,1736.51062012,1621.0222168,115.48840332000009
106,53,2003-10-19,Perugia,Bologna,2.0,2.0,D,,,,,,,,,,,,,1.83,1.83,4.33,3.0,1.8,Away,1665.22399902,1662.33984375,2.8841552700000648
107,53,2003-10-19,Bologna,Perugia,2.0,2.0,D,,,,,,,,,,,,,1.83,1.83,1.8,3.0,4.33,Home,1662.33984375,1665.22399902,-2.8841552700000648
108,54,2003-10-25,Empoli,Chievo,0.0,1.0,L,,,,,,,,,,,,,1.9,1.8,2.62,3.0,2.5,Home,1588.46679688,1719.25695801,-130.79016113000012
109,54,2003-10-25,Chievo,Empoli,1.0,0.0,W,,,,,,,,,,,,,1.9,1.8,2.5,3.0,2.62,Away,1719.25695801,1588.46679688,130.79016113000012
110,55,2003-10-25,Lecce,Siena,1.0,2.0,L,,,,,,,,,,,,,1.9,1.8,4.2,3.1,1.8,Away,1569.92919922,1617.00280762,-47.07360840000001
111,55,2003-10-25,Siena,Lecce,2.0,1.0,W,,,,,,,,,,,,,1.9,1.8,1.8,3.1,4.2,Home,1617.00280762,1569.92919922,47.07360840000001
112,56,2003-10-26,Reggina,Ancona,0.0,0.0,D,,,,,,,,,,,,,1.8,1.9,1.57,3.4,5.5,Home,1662.97717285,1522.21325684,140.76391601
113,56,2003-10-26,Ancona,Reggina,0.0,0.0,D,,,,,,,,,,,,,1.8,1.9,5.5,3.4,1.57,Away,1522.21325684,1662.97717285,-140.76391601
114,57,2003-10-26,Sampdoria,Milan,0.0,3.0,L,,,,,,,,,,,,,1.9,1.8,3.5,3.0,2.0,Home,1614.45727539,1840.99768066,-226.54040527000006
115,57,2003-10-26,Milan,Sampdoria,3.0,0.0,W,,,,,,,,,,,,,1.9,1.8,2.0,3.0,3.5,Away,1840.99768066,1614.45727539,226.54040527000006
116,58,2003-10-26,Perugia,Udinese,3.0,3.0,D,,,,,,,,,,,,,2.0,1.72,2.3,2.87,3.0,Home,1655.81665039,1705.58776855,-49.771118160000015
117,58,2003-10-26,Udinese,Perugia,3.0,3.0,D,,,,,,,,,,,,,2.0,1.72,3.0,2.87,2.3,Away,1705.58776855,1655.81665039,49.771118160000015
118,59,2003-10-26,Modena,Parma,0.0,3.0,L,,,,,,,,,,,,,1.83,1.83,6.0,3.4,1.53,Away,1638.87133789,1772.92712402,-134.05578613000012
119,59,2003-10-26,Parma,Modena,3.0,0.0,W,,,,,,,,,,,,,1.83,1.83,1.53,3.4,6.0,Home,1772.92712402,1638.87133789,134.05578613000012
120,60,2003-10-26,Inter,Roma,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,2.3,2.87,3.0,Home,1812.05639648,1817.72216797,-5.665771489999997
121,60,2003-10-26,Roma,Inter,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,3.0,2.87,2.3,Away,1817.72216797,1812.05639648,5.665771489999997
122,61,2003-10-26,Juventus,Brescia,2.0,0.0,W,,,,,,,,,,,,,1.66,2.1,1.28,4.5,9.0,Home,1920.48632812,1691.34924316,229.13708496000004
123,61,2003-10-26,Brescia,Juventus,0.0,2.0,L,,,,,,,,,,,,,1.66,2.1,9.0,4.5,1.28,Away,1691.34924316,1920.48632812,-229.13708496000004
124,62,2003-10-26,Lazio,Bologna,2.0,1.0,W,,,,,,,,,,,,,1.72,2.0,1.44,3.6,7.0,Home,1814.52331543,1647.9284668,166.5948486299999
125,62,2003-10-26,Bologna,Lazio,1.0,2.0,L,,,,,,,,,,,,,1.72,2.0,7.0,3.6,1.44,Away,1647.9284668,1814.52331543,-166.5948486299999
126,63,2003-11-01,Milan,Juventus,1.0,1.0,D,,,,,,,,,,,,,1.9,1.8,2.25,2.8,3.2,Home,1849.44628906,1923.06286621,-73.61657715000001
127,63,2003-11-01,Juventus,Milan,1.0,1.0,D,,,,,,,,,,,,,1.9,1.8,3.2,2.8,2.25,Away,1923.06286621,1849.44628906,73.61657715000001
128,64,2003-11-01,Lazio,Udinese,2.0,1.0,W,,,,,,,,,,,,,1.9,1.8,2.5,3.0,2.62,Away,1817.0736084,1706.86108398,110.21252441999991
129,64,2003-11-01,Udinese,Lazio,1.0,2.0,L,,,,,,,,,,,,,1.9,1.8,2.62,3.0,2.5,Home,1706.86108398,1817.0736084,-110.21252441999991
130,65,2003-11-02,Roma,Reggina,2.0,0.0,W,,,,,,,,,,,,,1.66,2.1,1.2,5.0,12.0,Home,1820.21801758,1657.08520508,163.1328125
131,65,2003-11-02,Reggina,Roma,0.0,2.0,L,,,,,,,,,,,,,1.66,2.1,12.0,5.0,1.2,Away,1657.08520508,1820.21801758,-163.1328125
132,66,2003-11-02,Ancona,Siena,0.0,0.0,D,,,,,,,,,,,,,2.05,1.7,2.37,3.0,2.75,Home,1528.10522461,1621.83496094,-93.72973632999992
133,66,2003-11-02,Siena,Ancona,0.0,0.0,D,,,,,,,,,,,,,2.05,1.7,2.75,3.0,2.37,Away,1621.83496094,1528.10522461,93.72973632999992
134,67,2003-11-02,Bologna,Sampdoria,0.0,1.0,L,,,,,,,,,,,,,1.83,1.83,2.0,3.0,3.5,Home,1645.37817383,1606.00866699,39.369506839999985
135,67,2003-11-02,Sampdoria,Bologna,1.0,0.0,W,,,,,,,,,,,,,1.83,1.83,3.5,3.0,2.0,Away,1606.00866699,1645.37817383,-39.369506839999985
136,68,2003-11-02,Parma,Brescia,3.0,2.0,W,,,,,,,,,,,,,1.83,1.83,2.37,3.0,2.75,Away,1778.32580566,1688.77270508,89.55310058000009
137,68,2003-11-02,Brescia,Parma,2.0,3.0,L,,,,,,,,,,,,,1.83,1.83,2.75,3.0,2.37,Home,1688.77270508,1778.32580566,-89.55310058000009
138,69,2003-11-02,Inter,Chievo,2.0,0.0,W,,,,,,,,,,,,,1.83,1.83,2.3,3.0,2.87,Away,1809.56054688,1726.22851562,83.3320312599999
139,69,2003-11-02,Chievo,Inter,0.0,2.0,L,,,,,,,,,,,,,1.83,1.83,2.87,3.0,2.3,Home,1726.22851562,1809.56054688,-83.3320312599999
140,70,2003-11-02,Empoli,Lecce,1.0,2.0,L,,,,,,,,,,,,,1.8,1.9,5.0,2.9,1.72,Away,1581.49523926,1565.09692383,16.39831543000014
141,70,2003-11-02,Lecce,Empoli,2.0,1.0,W,,,,,,,,,,,,,1.8,1.9,1.72,2.9,5.0,Home,1565.09692383,1581.49523926,-16.39831543000014
142,71,2003-11-02,Modena,Perugia,1.0,0.0,W,,,,,,,,,,,,,2.0,1.72,1.9,3.0,3.8,Home,1633.47265625,1654.54333496,-21.07067871000004
143,71,2003-11-02,Perugia,Modena,0.0,1.0,L,,,,,,,,,,,,,2.0,1.72,3.8,3.0,1.9,Away,1654.54333496,1633.47265625,21.07067871000004
144,72,2003-11-08,Sampdoria,Empoli,2.0,0.0,W,,,,,,,,,,,,,1.8,1.9,1.5,3.4,6.5,Home,1612.24450684,1570.00549316,42.23901367999997
145,72,2003-11-08,Empoli,Sampdoria,0.0,2.0,L,,,,,,,,,,,,,1.8,1.9,6.5,3.4,1.5,Away,1570.00549316,1612.24450684,-42.23901367999997
146,73,2003-11-08,Bologna,Brescia,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,3.5,3.0,2.0,Away,1628.41625977,1675.36022949,-46.94396972000004
147,73,2003-11-08,Brescia,Bologna,0.0,0.0,D,,,,,,,,,,,,,1.83,1.83,2.0,3.0,3.5,Home,1675.36022949,1628.41625977,46.94396972000004
148,74,2003-11-09,Udinese,Juventus,1.0,4.0,L,,,,,,,,,,,,,1.75,1.95,8.0,4.2,1.33,Away,1693.9732666,1918.81616211,-224.84289551000006
149,74,2003-11-09,Juventus,Udinese,4.0,1.0,W,,,,,,,,,,,,,1.75,1.95,1.33,4.2,8.0,Home,1918.81616211,1693.9732666,224.84289551000006
150,75,2003-11-09,Siena,Chievo,1.0,2.0,L,,,,,,,,,,,,,2.0,1.72,2.25,3.0,3.0,Home,1616.453125,1709.25732422,-92.8041992200001
151,75,2003-11-09,Chievo,Siena,2.0,1.0,W,,,,,,,,,,,,,2.0,1.72,3.0,3.0,2.25,Away,1709.25732422,1616.453125,92.8041992200001
152,76,2003-11-09,Roma,Lazio,2.0,0.0,W,,,,,,,,,,,,,1.9,1.8,2.25,3.0,3.0,Home,1819.58068848,1795.72143555,23.85925292999991
153,76,2003-11-09,Lazio,Roma,0.0,2.0,L,,,,,,,,,,,,,1.9,1.8,3.0,3.0,2.25,Away,1795.72143555,1819.58068848,-23.85925292999991
154,77,2003-11-09,Reggina,Modena,1.0,1.0,D,,,,,,,,,,,,,1.95,1.75,2.1,3.0,3.25,Home,1647.94360352,1634.36816406,13.57543945999987
155,77,2003-11-09,Modena,Reggina,1.0,1.0,D,,,,,,,,,,,,,1.95,1.75,3.25,3.0,2.1,Away,1634.36816406,1647.94360352,-13.57543945999987
156,78,2003-11-09,Lecce,Perugia,2.0,2.0,D,,,,,,,,,,,,,1.8,1.9,4.0,2.9,1.9,Away,1565.86071777,1647.00378418,-81.14306640999985
